Initialization,Ops,E,gnorm,E0,Exact
89,11,-2.756047403862087,1.5654752980026682e-09,-2.1398471010617346,-2.8009588996544403
90,11,-2.7563981617166147,1.1867766164155578e-12,-1.7243185572790416,-2.8009588996544403
91,11,-2.7564012818889707,6.257143668868818e-12,-2.0796996032929407,-2.8009588996544403
92,11,-2.794327635804607,1.4008573022795493e-09,-1.738485743337327,-2.8009588996544403
93,11,-2.794327635810138,7.117007454370457e-11,-2.1275100242822758,-2.8009588996544403
94,11,-2.7943276358101334,5.633878323092478e-09,-1.9341101412995436,-2.8009588996544403
95,11,-2.756398161716616,1.1188890602863545e-08,-1.6613772588592979,-2.8009588996544403
96,11,-2.756401281888972,5.939530905588044e-10,-1.7524758717752316,-2.8009588996544403
97,11,-2.794327635810135,1.7091643344932837e-08,-1.773635476323338,-2.8009588996544403
98,11,-2.796379554816229,4.9834368819006374e-11,-1.612191157018332,-2.8009588996544403
99,11,-2.79432763581013,2.0819961716552917e-10,-1.8560149419946514,-2.8009588996544403
100,11,-2.7943276358101343,2.2491857339169397e-11,-2.162273303282204,-2.8009588996544403
101,11,-2.796379554663731,7.943297657917932e-09,-1.9411704278279733,-2.8009588996544403
102,11,-2.7943276358101308,2.1027120592248733e-12,-1.8177626188843474,-2.8009588996544403
103,11,-2.794327635810134,9.29346086321014e-09,-1.8651212986854893,-2.8009588996544403
104,11,-2.783392427953631,5.099485720055983e-08,-1.992694548461399,-2.8009588996544403
105,11,-2.7943276358101237,1.3233837284263523e-09,-2.0778117348623573,-2.8009588996544403
106,11,-2.79637955466367,2.724385135753702e-08,-2.217933313161881,-2.8009588996544403
107,11,-2.7943276358046085,4.9971157394763275e-09,-2.0097843122096113,-2.8009588996544403
108,11,-2.7848118962412594,2.3253968375002e-08,-1.7041892267207093,-2.8009588996544403
109,11,-2.756398161716616,4.525393083297311e-10,-1.780546113418844,-2.8009588996544403
110,11,-2.7560474038620875,4.9186347942010415e-09,-2.3341008140515807,-2.8009588996544403
111,11,-2.7560474038620857,3.9917404074200007e-10,-2.226146702720523,-2.8009588996544403
112,11,-2.756398161716617,6.666022178327369e-09,-1.6739687846770057,-2.8009588996544403
113,11,-2.7963795546637438,7.545352391138495e-08,-2.1822591926608976,-2.8009588996544403
114,11,-2.794327635810132,4.057039570736995e-12,-1.8949564567886505,-2.8009588996544403
115,11,-2.794327635810132,1.3241541369968544e-08,-1.6428519763095908,-2.8009588996544403
116,11,-2.7848118962412607,6.275170323276309e-09,-1.8697090355180648,-2.8009588996544403
117,11,-2.2166701812292287,5.208071058333362e-09,-1.7848456039279383,-2.8009588996544403
118,11,-2.7812304191348063,3.459597817230276e-11,-1.6659339169186103,-2.8009588996544403
119,11,-2.796379554816226,3.799483051647488e-11,-1.528441859740434,-2.8009588996544403
120,11,-2.7943276358101365,5.33544729451566e-10,-1.915050703880001,-2.8009588996544403
121,11,-2.796379554663726,1.6226626049897247e-07,-2.186712413146313,-2.8009588996544403
122,11,-2.749850519628233,3.0464520716848965e-09,-1.7209775764984256,-2.8009588996544403
123,11,-2.7943276358046067,5.91328595109725e-10,-1.9458986441874113,-2.8009588996544403
124,11,-2.796379554663651,1.2238447882192814e-07,-1.8460926052900875,-2.8009588996544403
125,11,-2.7963795546637917,1.3232442062299153e-08,-1.6781195779615998,-2.8009588996544403
126,11,-2.7943276358101308,2.573125624857861e-09,-1.9435793202527893,-2.8009588996544403
0,12,-2.800224294054613,5.6982712342009094e-09,-2.800116924585734,-2.8009588996544403
1,12,-2.796522256871091,2.542889526499917e-09,-2.796522256871079,-2.8009588996544403
2,12,-2.7944267709758157,4.656415139689757e-11,-1.8054571652609726,-2.8009588996544403
3,12,-2.756470379641496,1.0809210396925278e-09,-1.9548447763135106,-2.8009588996544403
4,12,-2.791623114945538,1.2625980105607117e-08,-1.8242247676828982,-2.8009588996544403
5,12,-2.7965222568710066,5.7073781352781326e-08,-2.084444124840974,-2.8009588996544403
6,12,-2.796335233366194,5.1605203696552405e-11,-1.8688552409108021,-2.8009588996544403
7,12,-2.7965222568710346,8.533012111728814e-09,-1.9253935175570827,-2.8009588996544403
8,12,-2.7965222570134762,2.6628227345752233e-08,-1.5945619800885573,-2.8009588996544403
9,12,-2.7564703796414953,1.1232109335491628e-08,-1.600957253181993,-2.8009588996544403
10,12,-2.7944267709767265,1.9709392392281883e-10,-1.9279774697773213,-2.8009588996544403
11,12,-2.7965222568710058,4.486274343209922e-09,-1.7360999897436877,-2.8009588996544403
12,12,-2.7944267709767265,7.91719322983272e-10,-2.0579817762468893,-2.8009588996544403
13,12,-2.756502988341146,9.138898568751155e-12,-1.707964416060999,-2.8009588996544403
14,12,-2.7963352329619737,2.1462447251026771e-10,-1.7200303884196277,-2.8009588996544403
15,12,-2.750310107172733,2.8815828244517997e-09,-2.2970575649423206,-2.8009588996544403
16,12,-2.7944267709758157,1.4982858818110303e-10,-1.6361358008419082,-2.8009588996544403
17,12,-2.7944267709758157,1.6557083186370403e-09,-1.788687101719925,-2.8009588996544403
18,12,-2.7965222568710435,1.2069101587905318e-07,-1.804865847713534,-2.8009588996544403
19,12,-2.7828980718241487,3.985560817241088e-09,-1.8045212932014172,-2.8009588996544403
20,12,-2.788409700402147,9.770343264951794e-09,-1.7895451551734494,-2.8009588996544403
21,12,-2.7965222568709933,2.241079390975624e-08,-1.7054846040352358,-2.8009588996544403
22,12,-2.7565029883411465,9.689955444099098e-10,-1.7936822221101647,-2.8009588996544403
23,12,-2.7944267709767243,2.263565998979582e-12,-1.7228831098959116,-2.8009588996544403
24,12,-2.794426770975818,1.7522146602237127e-08,-1.7768728502861186,-2.8009588996544403
25,12,-2.756281720032742,5.4825850084365104e-09,-1.6807893054654506,-2.8009588996544403
26,12,-2.7963352333661926,3.677777191497079e-11,-1.9764380954901628,-2.8009588996544403
27,12,-2.7963352329619706,4.2231907634727146e-09,-1.9798989642294544,-2.8009588996544403
28,12,-2.756470379641493,1.8564813146556626e-08,-1.7810828245588282,-2.8009588996544403
29,12,-2.7944267709767243,7.754086456344063e-09,-1.7619743188204966,-2.8009588996544403
30,12,-2.794426770975814,2.5414484043547698e-08,-1.9992787345762237,-2.8009588996544403
31,12,-2.7814542726055818,1.9948691553074327e-09,-1.7967438582613,-2.8009588996544403
32,12,-2.7850128893772337,1.745099676631356e-11,-1.8687375204926162,-2.8009588996544403
33,12,-2.7965222570134523,7.095774399567597e-10,-2.3858848411439215,-2.8009588996544403
34,12,-2.7944267709767248,1.1144526655225974e-08,-1.8555659020212496,-2.8009588996544403
35,12,-2.7965222568709955,9.275415422126171e-08,-1.6082333118952006,-2.8009588996544403
36,12,-2.756470379641496,5.063702822729053e-09,-1.9261497078218506,-2.8009588996544403
37,12,-2.7944267709758166,2.614482820875423e-08,-2.0018020608228415,-2.8009588996544403
38,12,-2.7944267709758153,4.1788996770097454e-11,-2.0030563697921226,-2.8009588996544403
39,12,-2.783549392766167,1.0665578418014228e-09,-1.7039695319196515,-2.8009588996544403
40,12,-2.7564703796414958,4.561083039479266e-10,-1.8334058255065586,-2.8009588996544403
41,12,-2.7944267709758135,1.937950249780631e-08,-1.8359410616237954,-2.8009588996544403
42,12,-2.7944267709758184,8.093196233087042e-09,-1.839430791593928,-2.8009588996544403
43,12,-2.794426770975818,3.3650762893115387e-10,-2.05238377291256,-2.8009588996544403
44,12,-2.794678640035051,3.703795305715233e-09,-2.2715990251472613,-2.8009588996544403
45,12,-2.7944267709758197,6.652895677952588e-10,-1.6023063965782376,-2.8009588996544403
46,12,-2.794426770976725,1.0201725584214021e-09,-1.8987837025498293,-2.8009588996544403
47,12,-2.756502988341146,9.661523721435964e-10,-1.925126457332199,-2.8009588996544403
48,12,-2.7965222568710835,1.4010623549091765e-11,-1.791163329055756,-2.8009588996544403
49,12,-2.7944267709767256,4.392945327513057e-09,-1.738299212389756,-2.8009588996544403
50,12,-2.782779879156706,1.6423011468337128e-09,-1.711810177422441,-2.8009588996544403
51,12,-2.756502988341146,1.899688361515583e-09,-1.6435539979977598,-2.8009588996544403
52,12,-2.7564448289808245,6.755597401316622e-12,-1.8313705007329035,-2.8009588996544403
53,12,-2.7946786400350048,1.0518115266249494e-11,-1.9488500563530478,-2.8009588996544403
54,12,-2.7965222568711186,6.7879671543897205e-09,-2.1361521319997263,-2.8009588996544403
55,12,-2.7944267709758166,3.2841232040406566e-08,-1.8317247652849047,-2.8009588996544403
56,12,-2.7827801781773043,1.9836523373628012e-10,-1.7551091731701054,-2.8009588996544403
57,12,-2.756281720032743,8.094364441119572e-09,-1.7519999958419459,-2.8009588996544403
58,12,-2.794426770976727,3.853440778499834e-09,-1.8155317185630078,-2.8009588996544403
59,12,-2.7835493927661665,5.188050883694409e-09,-1.8262024364697607,-2.8009588996544403
60,12,-2.7565029883411443,8.763461744095313e-10,-1.8555016788716059,-2.8009588996544403
61,12,-2.7944267709758157,7.855286920469359e-09,-1.689487442946699,-2.8009588996544403
62,12,-2.7944267709767234,5.6378803996626605e-09,-1.7329669996138128,-2.8009588996544403
63,12,-2.794426770976726,1.4263454587468478e-09,-1.8908481116728586,-2.8009588996544403
64,12,-2.756470379641496,1.5493780269595828e-10,-2.0427726950708056,-2.8009588996544403
65,12,-2.796522256871037,2.03650995317073e-08,-1.7279901786447152,-2.8009588996544403
66,12,-2.794678640034965,3.0592776102534148e-09,-1.9260622688061892,-2.8009588996544403
67,12,-2.7944267709758184,1.054247644130508e-08,-2.002957225003112,-2.8009588996544403
68,12,-2.7955221096220444,1.0233343319922571e-09,-1.7098023569769305,-2.8009588996544403
69,12,-2.7965222568711394,2.5722213221090674e-10,-1.7013185779727786,-2.8009588996544403
70,12,-2.7965222568710772,7.868049020494362e-08,-1.7482265076573462,-2.8009588996544403
71,12,-2.794426770975816,1.2386614918322102e-08,-1.84924823496296,-2.8009588996544403
72,12,-2.7944267709767265,1.090049076246719e-10,-2.1937401351904695,-2.8009588996544403
73,12,-2.7963352333661877,1.3100665862968804e-09,-1.7823814665568087,-2.8009588996544403
74,12,-2.794426770975817,2.97911371022486e-09,-1.951052072164328,-2.8009588996544403
75,12,-2.7963352329619715,1.1573385030984945e-09,-1.6133757785521037,-2.8009588996544403
76,12,-2.7965222568710733,5.962051023668748e-09,-1.8271685708281742,-2.8009588996544403
77,12,-2.7944267709767256,8.508310253572472e-09,-1.7447460297103494,-2.8009588996544403
78,12,-2.794426770975816,1.5041010217429384e-09,-1.949532242533441,-2.8009588996544403
79,12,-2.794426770975818,8.252026693221231e-10,-2.0326202496385424,-2.8009588996544403
80,12,-2.794426770975823,1.1175217164833309e-08,-1.8858873683175117,-2.8009588996544403
81,12,-2.794678640035097,2.690102640393285e-07,-1.7051906759978102,-2.8009588996544403
82,12,-2.794426770975817,5.875374022280379e-09,-1.7459641253427733,-2.8009588996544403
83,12,-2.796522256871174,4.066262213473618e-08,-1.9887534568129408,-2.8009588996544403
84,12,-2.788217196691755,1.594141480860563e-12,-1.6365204176288668,-2.8009588996544403
85,12,-2.7564703796414967,5.2046899016018135e-09,-1.636711116089828,-2.8009588996544403
86,12,-2.7944267709767248,3.6890315305249913e-09,-1.8235611623686494,-2.8009588996544403
87,12,-2.7944267709767225,6.037097882521279e-11,-1.7031643441907809,-2.8009588996544403
88,12,-2.796522256871008,8.741179379746027e-09,-1.7990743172804566,-2.8009588996544403
89,12,-2.796522257013453,2.2772902006983964e-10,-1.9280414869544285,-2.8009588996544403
90,12,-2.7944267709767265,8.807318509258756e-10,-1.8523014615005358,-2.8009588996544403
91,12,-2.7965222568710932,9.914193968404077e-08,-2.0887267293564,-2.8009588996544403
92,12,-2.7965222570134496,1.3742854502488301e-08,-1.7563841048416469,-2.8009588996544403
93,12,-2.7965222568710866,1.796188152852185e-08,-1.752857504110454,-2.8009588996544403
94,12,-2.781454272605579,1.1018109973997942e-09,-1.7080862796799758,-2.8009588996544403
95,12,-2.794426770975814,8.469323901682375e-08,-1.71160928418622,-2.8009588996544403
96,12,-2.7949454912725367,9.73306605979514e-10,-1.7350560021213361,-2.8009588996544403
97,12,-2.794678640035079,4.432371214665276e-12,-1.860669923805419,-2.8009588996544403
98,12,-2.794426770975811,5.5068329833909075e-08,-1.6920597585205641,-2.8009588996544403
99,12,-2.783549392766163,1.7209285012096193e-08,-1.9381221970776146,-2.8009588996544403
100,12,-2.7965222568710093,1.2309583083085903e-12,-1.7209744365311888,-2.8009588996544403
101,12,-2.7562817200327427,1.0555657636341901e-08,-1.8512265793190594,-2.8009588996544403
102,12,-2.7965222568710084,6.048871528614482e-10,-1.6302021259685633,-2.8009588996544403
103,12,-2.7965222568710177,5.272333876803946e-08,-2.1370037335271492,-2.8009588996544403
104,12,-2.794426770975817,8.989000798490158e-09,-1.658027899937264,-2.8009588996544403
105,12,-2.7565029883411443,1.3229574813343551e-09,-1.8835126621955662,-2.8009588996544403
106,12,-2.7565029883411465,4.8062971974495836e-09,-2.0782202078356726,-2.8009588996544403
107,12,-2.7965222570134505,2.055755238893918e-09,-1.6653541888697767,-2.8009588996544403
108,12,-2.783549392766168,2.999252744981511e-09,-1.7193087731893384,-2.8009588996544403
109,12,-2.7835493927661656,4.918168980273655e-13,-1.7651978053891288,-2.8009588996544403
110,12,-2.7965222568711052,2.764591409556163e-08,-1.8067384100308308,-2.8009588996544403
111,12,-2.756281720032743,1.4299363384226662e-09,-1.9685099318116503,-2.8009588996544403
112,12,-2.796522256871104,1.6859540433294853e-08,-1.8370728808484986,-2.8009588996544403
113,12,-2.794426770976727,2.088153717305143e-09,-1.625421490927771,-2.8009588996544403
114,12,-2.7562817200327445,2.7921061405892303e-11,-1.945103311230101,-2.8009588996544403
115,12,-2.7965324181357993,4.211671531886062e-10,-1.6634168353926122,-2.8009588996544403
116,12,-2.7944267709758184,4.3360267250631976e-10,-2.10941422056645,-2.8009588996544403
117,12,-2.7965222568710075,6.518984504311497e-09,-1.6836441977565766,-2.8009588996544403
118,12,-2.7924316217164087,8.477308053435033e-09,-1.7123994409537544,-2.8009588996544403
119,12,-2.7965222568710537,7.595099925719494e-10,-1.925189313115128,-2.8009588996544403
120,12,-2.7565029883411456,2.6628495188912972e-09,-2.0699272103831516,-2.8009588996544403
121,12,-2.794678640035011,1.454486481129729e-08,-1.6822992565242463,-2.8009588996544403
122,12,-2.7965222568710435,5.90349567545964e-08,-1.6574135778745345,-2.8009588996544403
123,12,-2.794426770976724,6.860054231698871e-09,-1.8653320503805157,-2.8009588996544403
124,12,-2.794426770976723,4.227347688925021e-08,-1.8549764703371152,-2.8009588996544403
125,12,-2.7880867915620664,5.91794079564507e-10,-1.729184634581263,-2.8009588996544403
126,12,-2.78723555313076,2.2894591959251783e-08,-1.7978455043012367,-2.8009588996544403
0,13,-2.8002250641053386,7.04282467300045e-10,-2.800224294054613,-2.8009588996544403
1,13,-2.796524158718535,1.0420549883054902e-08,-2.796524158718535,-2.8009588996544403
2,13,-2.7965241588612777,2.007128700545398e-08,-1.7485820057405284,-2.8009588996544403
3,13,-2.7965241587185434,1.2995108384147454e-07,-2.0246022091744966,-2.8009588996544403
4,13,-2.7944270583439303,7.82238300490254e-09,-2.0627735572954897,-2.8009588996544403
5,13,-2.7963354043163378,2.107533985806458e-09,-1.671385135835596,-2.8009588996544403
6,13,-2.756287780623418,5.465274499929709e-09,-2.1103322161888016,-2.8009588996544403
7,13,-2.794427058343103,1.2969146759724017e-09,-1.7590154960689457,-2.8009588996544403
8,13,-2.7965241587185368,2.237373160019878e-07,-1.8597135738991104,-2.8009588996544403
9,13,-2.7965241587184764,7.527313846898286e-10,-1.8489414834274804,-2.8009588996544403
10,13,-2.7965241588612773,3.6756093180290815e-09,-1.6579861799668192,-2.8009588996544403
11,13,-2.7944270583439272,3.9765052764065965e-11,-1.8698885565905978,-2.8009588996544403
12,13,-2.756509310587951,2.2693567441449186e-09,-1.8723947557869776,-2.8009588996544403
13,13,-2.7965241587185328,2.6435974251853793e-08,-1.6544806612044427,-2.8009588996544403
14,13,-2.7944270583439272,4.4377940588109305e-09,-2.373337629175956,-2.8009588996544403
15,13,-2.794427058343097,2.462396968749146e-09,-1.970400229147238,-2.8009588996544403
16,13,-2.794427058343096,2.829360117986763e-08,-1.8242010161771034,-2.8009588996544403
17,13,-2.79633540431634,5.7461531197311865e-09,-1.748237484525183,-2.8009588996544403
18,13,-2.7835523830896745,1.0153093803827323e-09,-1.8358524617137113,-2.8009588996544403
19,13,-2.796524158718574,8.084334528612876e-09,-2.0135145463158763,-2.8009588996544403
20,13,-2.7965241587184773,9.044506451400847e-12,-1.576824083795101,-2.8009588996544403
21,13,-2.7944270583431,6.230710694071862e-11,-1.6933837623347616,-2.8009588996544403
22,13,-2.794427058343931,1.1634471075683423e-08,-1.6853268208249932,-2.8009588996544403
23,13,-2.7880883801193965,6.813568241425437e-12,-1.6704482269493854,-2.8009588996544403
24,13,-2.796524158718477,3.6390559496459973e-09,-1.7578599224874871,-2.8009588996544403
25,13,-2.7944270583430955,3.526608616456075e-08,-2.1294647290434616,-2.8009588996544403
26,13,-2.796335404721938,4.3281611214758385e-10,-1.989012571638557,-2.8009588996544403
27,13,-2.794427058343926,1.6599773915119113e-08,-2.2486657194606785,-2.8009588996544403
28,13,-2.7872405553291455,9.609307133167032e-11,-1.6934097294387782,-2.8009588996544403
29,13,-2.7760648135996306,1.557993290251044e-08,-1.8250698965666206,-2.8009588996544403
30,13,-2.796524158718497,1.9937875503799685e-07,-1.6406109077406428,-2.8009588996544403
31,13,-2.794427058343104,4.0418179008718125e-08,-1.7436924400435774,-2.8009588996544403
32,13,-2.794427058343925,1.636146133679022e-08,-1.6196748665103848,-2.8009588996544403
33,13,-2.7997037965971856,4.1402672100013135e-10,-1.6636578785905474,-2.8009588996544403
34,13,-2.7965241588613052,3.942945288858456e-08,-1.7866490811325684,-2.8009588996544403
35,13,-2.7965241587184773,2.6046116300706352e-09,-1.6418271376204385,-2.8009588996544403
36,13,-2.7946799180804014,7.700341158274686e-10,-1.8690393050334817,-2.8009588996544403
37,13,-2.7944270583430995,3.056780744001088e-09,-2.277435427006493,-2.8009588996544403
38,13,-2.7519532360824908,2.4335062472563853e-12,-1.7043918454401104,-2.8009588996544403
39,13,-2.79652415871848,1.302103701489801e-07,-1.751624280610055,-2.8009588996544403
40,13,-2.794679918080461,9.90376186157487e-09,-1.7346536516335462,-2.8009588996544403
41,13,-2.794427058343927,2.62813078178639e-09,-1.6351709591803174,-2.8009588996544403
42,13,-2.74985272331186,9.540879223034013e-12,-1.6783724835849605,-2.8009588996544403
43,13,-2.7916237677752225,1.7416335476003877e-09,-1.652696797673904,-2.8009588996544403
44,13,-2.7944270583430963,5.801340716062574e-09,-1.9241546667594234,-2.8009588996544403
45,13,-2.794427058343924,2.2056889088069925e-09,-1.8242526742044287,-2.8009588996544403
46,13,-2.7916237677752465,1.3785638984523211e-09,-1.6385309114200264,-2.8009588996544403
47,13,-2.795522837631014,1.4741057295958607e-08,-1.66080609602542,-2.8009588996544403
48,13,-2.7944270583430972,9.969681805875498e-10,-1.7462017736273343,-2.8009588996544403
49,13,-2.796524158718478,2.414895538078625e-09,-1.69164900764019,-2.8009588996544403
50,13,-2.7944270583439264,7.2224226392477e-11,-1.67881614379291,-2.8009588996544403
51,13,-2.7963354047219338,3.904181297579469e-08,-1.8117058873761616,-2.8009588996544403
52,13,-2.782780395392404,1.1725228781885575e-10,-1.6606430623711694,-2.8009588996544403
53,13,-2.787240555329144,4.4946248667934334e-10,-1.6946767270293481,-2.8009588996544403
54,13,-2.794679918080461,3.4769742458184384e-08,-1.9988763456764365,-2.8009588996544403
55,13,-2.7963354047219346,8.408149699891698e-10,-1.7068409870937038,-2.8009588996544403
56,13,-2.7965241587185963,1.04953159254096e-08,-2.2415498958262656,-2.8009588996544403
57,13,-2.796524158861258,7.84039229278736e-08,-1.7008607082047076,-2.8009588996544403
58,13,-2.796524158861277,1.695093709610139e-10,-1.6798572044287288,-2.8009588996544403
59,13,-2.796524158718528,1.142928584235166e-08,-1.7652258216187764,-2.8009588996544403
60,13,-2.7850130768493147,3.201401567912248e-08,-1.8024882253061596,-2.8009588996544403
61,13,-2.7965241588612773,2.667428108124682e-10,-1.7747959885528037,-2.8009588996544403
62,13,-2.796335404721937,3.624458806035075e-09,-1.8806616314655427,-2.8009588996544403
63,13,-2.75650931058795,1.9607863657585255e-09,-1.7929781696196148,-2.8009588996544403
64,13,-2.7963354043163418,4.038127277259704e-10,-1.7655672687086652,-2.8009588996544403
65,13,-2.756509310587949,1.1188256322255294e-09,-1.8449665781308004,-2.8009588996544403
66,13,-2.7872405553291455,2.142766540623527e-09,-1.8714737461357882,-2.8009588996544403
67,13,-2.796524158718547,8.591083030225716e-08,-1.7666668770043434,-2.8009588996544403
68,13,-2.7564704088966576,1.2164986366656664e-11,-1.7903847154404067,-2.8009588996544403
69,13,-2.756470408896659,5.319921408613369e-10,-1.7441169956130307,-2.8009588996544403
70,13,-2.794427058343928,1.1257674490849704e-08,-2.1685678656676353,-2.8009588996544403
71,13,-2.7944270583431026,9.45243545428349e-11,-1.833947058537901,-2.8009588996544403
72,13,-2.794427058343926,7.825969833360545e-09,-2.091780393224047,-2.8009588996544403
73,13,-2.796524158718545,2.153926678960191e-08,-1.6008978858717373,-2.8009588996544403
74,13,-2.787501287804562,1.0709263096192925e-10,-1.8742253402994042,-2.8009588996544403
75,13,-2.7944270583431012,1.0102015102530296e-08,-1.6454109409424378,-2.8009588996544403
76,13,-2.7564704088966576,2.3498065299836568e-08,-1.8978101591391872,-2.8009588996544403
77,13,-2.7965241587184755,7.71871241038347e-09,-1.5746240248943593,-2.8009588996544403
78,13,-2.7946799180804995,1.5111355624517517e-08,-1.6521599878691058,-2.8009588996544403
79,13,-2.79467991808052,1.887641624433746e-08,-1.7766287504670786,-2.8009588996544403
80,13,-2.7564704088966603,8.346948072750136e-11,-1.8065633031205788,-2.8009588996544403
81,13,-2.7991864418118935,2.5533621552767454e-09,-1.7003288089983701,-2.8009588996544403
82,13,-2.7562877806234143,4.55549998723144e-12,-1.9987156461145157,-2.8009588996544403
83,13,-2.796524158718478,4.122325735529072e-10,-2.0085526477029965,-2.8009588996544403
84,13,-2.794427058343928,4.1602501500797154e-09,-1.8977571370051236,-2.8009588996544403
85,13,-2.7835523830896767,1.8182347034610528e-12,-1.796025820425346,-2.8009588996544403
86,13,-2.7513921757163926,2.0656024394198553e-09,-1.752809115969975,-2.8009588996544403
87,13,-2.756287780623416,2.329871250782707e-08,-1.739817479741279,-2.8009588996544403
88,13,-2.7564704088966576,2.1869502258918235e-08,-1.7790350506474935,-2.8009588996544403
89,13,-2.788219303505776,5.548562292973374e-08,-1.7723090448795091,-2.8009588996544403
90,13,-2.756470408896659,9.482168454598013e-10,-2.2641136933970487,-2.8009588996544403
91,13,-2.761297999616617,6.070780108093418e-09,-1.7885539358951166,-2.8009588996544403
92,13,-2.796524158718547,5.769960151788785e-09,-1.9685935908077221,-2.8009588996544403
93,13,-2.794427058343931,1.0596853861830495e-08,-1.5674239036326096,-2.8009588996544403
94,13,-2.7564479508863893,2.3978273406767395e-09,-1.6463281924367026,-2.8009588996544403
95,13,-2.7944270583439264,2.372893325523985e-10,-1.7242851274996291,-2.8009588996544403
96,13,-2.7944270583439272,2.971026815769608e-09,-1.7252957853329474,-2.8009588996544403
97,13,-2.7529250744156775,4.626151588764109e-09,-1.716858814049286,-2.8009588996544403
98,13,-2.7965241587184777,1.2887435394198396e-09,-1.8063524367980315,-2.8009588996544403
99,13,-2.751953236082489,1.5662699689591284e-10,-1.754137375992908,-2.8009588996544403
100,13,-2.7965340362172495,1.6391133343741585e-09,-1.7129687197288357,-2.8009588996544403
101,13,-2.7944270583430972,4.657124592735905e-09,-1.993589765585665,-2.8009588996544403
102,13,-2.7565093105879495,1.0745876212356198e-08,-1.693839376755162,-2.8009588996544403
103,13,-2.7944270583431026,1.128686625323868e-08,-1.7617817776286089,-2.8009588996544403
104,13,-2.7916237677752287,1.0334780811725967e-10,-1.524684947006454,-2.8009588996544403
105,13,-2.756287780623416,3.241539211444436e-09,-1.701591262524534,-2.8009588996544403
106,13,-2.794679918080403,1.3325046521307845e-09,-1.7945577424655825,-2.8009588996544403
107,13,-2.794427058343926,1.0657241284764144e-08,-1.8949836193483796,-2.8009588996544403
108,13,-2.75650931058795,1.3157862962669421e-10,-1.9906686772051567,-2.8009588996544403
109,13,-2.7965241587184773,2.5004264122554955e-12,-1.7717006997298266,-2.8009588996544403
110,13,-2.756287780623416,2.6754603001885384e-10,-2.26760001746547,-2.8009588996544403
111,13,-2.796335404721935,2.336557749732061e-08,-1.8516632454448636,-2.8009588996544403
112,13,-2.794427058343098,1.2317276661412896e-08,-1.8918685438185991,-2.8009588996544403
113,13,-2.7963354047220528,8.765160463557313e-08,-1.6819589439486426,-2.8009588996544403
114,13,-2.775974321643328,1.3607995409673506e-09,-1.6455737018481493,-2.8009588996544403
115,13,-2.7944270583430915,2.979161410787022e-08,-1.5118110689384021,-2.8009588996544403
116,13,-2.79652415871851,4.2379959894051415e-09,-1.6755763175682146,-2.8009588996544403
117,13,-2.781456476996976,1.3430052148616657e-08,-1.7178420400757957,-2.8009588996544403
118,13,-2.79633540431634,1.1992719690605366e-08,-1.748998397514016,-2.8009588996544403
119,13,-2.7496041753218665,1.1350195420052082e-08,-1.7409664215061906,-2.8009588996544403
120,13,-2.7562877806234143,1.7484237146716612e-12,-1.8521387727445653,-2.8009588996544403
121,13,-2.7944270583431,4.81729809387156e-11,-1.810218255611045,-2.8009588996544403
122,13,-2.796524158718477,7.765166117165593e-09,-1.8707383019591042,-2.8009588996544403
123,13,-2.7916237677752216,1.2582095379419781e-09,-1.6833140676647986,-2.8009588996544403
124,13,-2.794427058343101,3.5294041741885154e-10,-2.0599297524902918,-2.8009588996544403
125,13,-2.7944270583431012,1.4635343860618661e-08,-1.7621371118464335,-2.8009588996544403
126,13,-2.7562877806234156,5.0630988588907e-09,-2.1168577512348747,-2.8009588996544403
0,14,-2.800225645163353,3.1381126886609055e-08,-2.8002250641053386,-2.8009588996544403
1,14,-2.7965246283473575,1.1408806498592258e-07,-2.796524628347319,-2.8009588996544403
2,14,-2.794427442391214,4.960542549853946e-10,-1.6527840882095357,-2.8009588996544403
3,14,-2.7963359593495847,2.0027562331429267e-09,-1.6259621501737058,-2.8009588996544403
4,14,-2.794427442390306,4.3035511650561885e-10,-1.7114868477754088,-2.8009588996544403
5,14,-2.7946800828733984,4.158888430640859e-08,-1.9368691316495983,-2.8009588996544403
6,14,-2.794427442391213,2.356145522522746e-10,-1.7493950239491078,-2.8009588996544403
7,14,-2.7562896773578895,2.3287954884405247e-09,-1.9228388043913995,-2.8009588996544403
8,14,-2.7965246283484624,5.027589425215645e-10,-1.7001903082003396,-2.8009588996544403
9,14,-2.794427442391215,2.587724908791652e-10,-1.8296732454711773,-2.8009588996544403
10,14,-2.7944274423912123,8.73834906619136e-11,-1.7886964036450888,-2.8009588996544403
11,14,-2.7916238455184326,3.495726235046643e-09,-1.9579739581625817,-2.8009588996544403
12,14,-2.7965246283485143,2.606065752311069e-07,-1.6171452628019325,-2.8009588996544403
13,14,-2.7835534970905096,5.148682263961724e-09,-1.6496367717674334,-2.8009588996544403
14,14,-2.794427442390311,5.346534981516224e-09,-1.7356683176127974,-2.8009588996544403
15,14,-2.796524628348448,1.5960834567527106e-08,-2.049340805668279,-2.8009588996544403
16,14,-2.7944274423903046,1.5506878652082784e-08,-1.7504543105268426,-2.8009588996544403
17,14,-2.5824582875260877,1.686217452977887e-09,-1.5936668433174834,-2.8009588996544403
18,14,-2.756509777354067,6.114714937934422e-09,-1.7753454057310627,-2.8009588996544403
19,14,-2.7944274423903055,7.97244216172568e-09,-1.6232773215571625,-2.8009588996544403
