Initialization,Ops,E,gnorm,E0,Exact
27,2,-2.166068132526253,2.384772026769679e-08,-1.6990827022714134,-2.8009588996544403
28,2,-2.166068132526254,3.627151645562541e-11,-2.0479475011683603,-2.8009588996544403
29,2,-2.166068132526254,3.756755865433588e-15,-1.655904330967738,-2.8009588996544403
30,2,-2.1660681325262545,1.1540446590763553e-14,-2.0537126712511706,-2.8009588996544403
31,2,-2.166068132526254,3.399555293953121e-12,-1.5937209488310822,-2.8009588996544403
32,2,-2.166068132526254,1.1441102617738992e-10,-1.8718386803833544,-2.8009588996544403
33,2,-2.166068132526254,7.1376720184178e-10,-1.8171784566998515,-2.8009588996544403
34,2,-2.166068132526254,6.677047783012433e-15,-2.1460104670475806,-2.8009588996544403
35,2,-2.166068132526255,4.942918057278605e-09,-1.953240777059868,-2.8009588996544403
36,2,-2.166068132526255,3.1901093737791735e-10,-1.786046463933609,-2.8009588996544403
37,2,-2.166068132526254,1.2019157760367312e-14,-1.6112684094100758,-2.8009588996544403
38,2,-2.1062447440651786,1.7342238036525468e-15,-1.5904356746272994,-2.8009588996544403
39,2,-2.166068132526255,5.238710692761145e-09,-1.449441777122427,-2.8009588996544403
40,2,-2.1660681325262545,6.170733029103504e-14,-1.9511009959200538,-2.8009588996544403
41,2,-2.1660681325262545,1.6655738466718924e-11,-1.7099888584063094,-2.8009588996544403
42,2,-2.1062447440651777,1.4772183587712492e-08,-1.6741257980178363,-2.8009588996544403
43,2,-2.166068132526254,1.4936523181711914e-15,-1.6083109280689971,-2.8009588996544403
44,2,-2.166068132526254,2.6956133761302525e-10,-1.5180887757153145,-2.8009588996544403
45,2,-2.1660681325262545,8.980517116699678e-14,-1.9923652063851842,-2.8009588996544403
46,2,-2.166068132526254,1.059544251411514e-09,-2.1540740164221637,-2.8009588996544403
47,2,-2.1062447440651852,1.1024240709028996e-14,-1.4297914815727322,-2.8009588996544403
48,2,-2.166068132526254,1.178116132605617e-13,-1.8558756634324953,-2.8009588996544403
49,2,-2.166068132526254,1.333612633443662e-13,-1.8416233435681906,-2.8009588996544403
50,2,-2.166068132526254,4.0034740790149184e-14,-1.657536256826205,-2.8009588996544403
51,2,-2.1660681325262536,1.3268287600793546e-10,-1.9533579978843254,-2.8009588996544403
52,2,-2.166068132526254,2.772667427506998e-12,-1.5423295798700782,-2.8009588996544403
53,2,-2.1660681325262523,1.4102954467928696e-09,-1.4019627197840783,-2.8009588996544403
54,2,-2.166068132526254,2.691771612314634e-13,-2.1143843956039206,-2.8009588996544403
55,2,-2.1660681325262487,4.317154729909264e-14,-1.4418770554160985,-2.8009588996544403
