Initialization,Ops,E,gnorm,E0,Exact
117,1,-2.0525278323001577,2.617076333422119e-09,-2.0362549569241897,-2.8009588996544403
118,1,-2.0525278323001572,4.440892098500626e-16,-1.9194230304261775,-2.8009588996544403
119,1,-2.0525278323001572,0.0,-1.8860953504560232,-2.8009588996544403
120,1,-2.0525278323001577,1.6409096303959814e-13,-2.0492111860798317,-2.8009588996544403
121,1,-2.0525278323001577,0.0,-2.0368316722326187,-2.8009588996544403
122,1,-2.0525278323001577,0.0,-1.785110181350123,-2.8009588996544403
123,1,-2.0525278323001577,4.440892098500626e-16,-1.9788371760901742,-2.8009588996544403
124,1,-2.0525278323001572,0.0,-2.018170141686024,-2.8009588996544403
125,1,-2.0525278323001572,0.0,-1.8825749811126453,-2.8009588996544403
126,1,-2.0525278323001572,0.0,-1.963523927283237,-2.8009588996544403
0,2,-2.118906059187621,3.479979705201426e-09,-2.0525278323001577,-2.8009588996544403
1,2,-2.118906059187621,3.107237806407137e-09,-2.118906059187621,-2.8009588996544403
2,2,-2.1189060591876205,2.3676994276951327e-13,-2.100124385531987,-2.8009588996544403
3,2,-2.11890605918762,1.1029363219271565e-12,-2.0020685532710107,-2.8009588996544403
4,2,-2.1189060591876205,6.741735056821901e-09,-2.040348376840106,-2.8009588996544403
5,2,-2.118906059187621,1.6782773982720035e-09,-1.9417302038528208,-2.8009588996544403
6,2,-2.118906059187621,2.52643928311622e-13,-1.9034459668623924,-2.8009588996544403
7,2,-2.1189060591876205,4.9294311223808156e-12,-2.0591317096082915,-2.8009588996544403
8,2,-2.118906059187621,1.2947314098277875e-15,-1.9836315609568298,-2.8009588996544403
9,2,-2.1189060591876214,4.541790994739547e-09,-1.6689591374983865,-2.8009588996544403
10,2,-2.1189060591876205,1.9260070488009042e-10,-1.9556953829830905,-2.8009588996544403
11,2,-2.118906059187621,8.825410909899336e-12,-1.9818271731364234,-2.8009588996544403
12,2,-2.118906059187621,7.176623245047143e-11,-2.109756939199754,-2.8009588996544403
13,2,-2.118906059187621,7.643253388855262e-13,-1.858575844182809,-2.8009588996544403
14,2,-2.118906059187621,4.661932107710776e-14,-1.9002666620235578,-2.8009588996544403
15,2,-2.118906059187621,1.942350967054999e-14,-1.8251602679980488,-2.8009588996544403
16,2,-2.118906059187621,2.89231037249897e-11,-1.9275032394659755,-2.8009588996544403
17,2,-2.118906059187621,7.029976085224708e-12,-1.8744073295273767,-2.8009588996544403
18,2,-2.118906059187621,1.032746142942251e-14,-2.111318062982222,-2.8009588996544403
19,2,-2.118906059187621,2.9205407954182373e-15,-1.9796596942585887,-2.8009588996544403
20,2,-2.1189060591876205,2.220446049250313e-16,-1.9419570070911245,-2.8009588996544403
21,2,-2.118906059187621,5.301858783595569e-11,-2.1105913346855116,-2.8009588996544403
22,2,-2.118906059187621,4.965068306494546e-16,-1.7551101015063333,-2.8009588996544403
23,2,-2.1189060591876214,3.475262429106343e-09,-1.974751732970248,-2.8009588996544403
24,2,-2.1189060591876205,4.7511983737168874e-11,-1.8562478368883955,-2.8009588996544403
25,2,-2.1189060591876205,3.0239556539815166e-10,-2.116251192556391,-2.8009588996544403
26,2,-2.118906059187622,1.899149573651604e-09,-1.9780440477828067,-2.8009588996544403
27,2,-2.118906059187621,1.4217791915866692e-15,-1.8713163659043826,-2.8009588996544403
28,2,-2.118906059187621,1.0263629093975655e-11,-1.5999108730633727,-2.8009588996544403
29,2,-2.118906059187621,9.158998670970212e-13,-2.0337459506231026,-2.8009588996544403
30,2,-2.118906059187621,3.230457095004171e-09,-1.8502357693795084,-2.8009588996544403
31,2,-2.118906059187621,1.5700924586837751e-15,-1.9426917201271798,-2.8009588996544403
32,2,-2.118906059187621,4.440892098500626e-16,-2.1070464507113345,-2.8009588996544403
33,2,-2.118906059187621,8.887333578484258e-15,-2.0653414173727613,-2.8009588996544403
34,2,-2.118906059187621,2.166557751615916e-11,-2.0471944660462413,-2.8009588996544403
35,2,-2.118906059187621,2.3308518579930087e-11,-1.9937437904282378,-2.8009588996544403
36,2,-2.118906059187621,1.6188090269457578e-11,-1.924094069517444,-2.8009588996544403
37,2,-2.11890605918762,2.9961989787592586e-11,-2.1083564108636326,-2.8009588996544403
38,2,-2.118906059187621,1.0140786602889962e-11,-2.109007352898484,-2.8009588996544403
39,2,-2.118906059187621,6.696324330596291e-11,-1.9347535698072749,-2.8009588996544403
40,2,-2.11890605918762,1.8736241028705003e-12,-1.8529477081356696,-2.8009588996544403
41,2,-2.1189060591876205,1.3996244866575438e-13,-1.87312832939485,-2.8009588996544403
42,2,-2.118906059187621,4.063364120737261e-11,-2.096280247962713,-2.8009588996544403
43,2,-2.118906059187621,6.661338147750939e-16,-1.9493212280472236,-2.8009588996544403
44,2,-2.118906059187621,2.2666039650454863e-11,-2.071306245925707,-2.8009588996544403
45,2,-2.118906059187621,2.2314328903162815e-11,-1.7616135838200304,-2.8009588996544403
46,2,-2.118906059187621,6.025203974093185e-11,-1.9909643834342081,-2.8009588996544403
47,2,-2.118906059187621,2.8973764690826955e-11,-1.9829152471946625,-2.8009588996544403
48,2,-2.118906059187621,2.268199061936492e-12,-1.9168831637977504,-2.8009588996544403
49,2,-2.118906059187621,5.763599831031531e-11,-1.890084567050039,-2.8009588996544403
50,2,-2.118906059187621,2.321802133833584e-11,-1.86837340922203,-2.8009588996544403
51,2,-2.118906059187621,4.145260801047149e-09,-2.0500154779238957,-2.8009588996544403
52,2,-2.118906059187621,5.078790795744979e-12,-2.0632440632986038,-2.8009588996544403
53,2,-2.11890605918762,1.1215078280738822e-10,-1.9725569765952968,-2.8009588996544403
54,2,-2.11890605918762,2.1542341518099983e-11,-1.7703326384443148,-2.8009588996544403
55,2,-2.118906059187621,2.4704085351730886e-11,-1.9430814039932174,-2.8009588996544403
56,2,-2.118906059187621,1.0927819430893867e-11,-1.8431319361374665,-2.8009588996544403
57,2,-2.118906059187621,9.89708658494677e-10,-1.8743733731630663,-2.8009588996544403
58,2,-2.118906059187621,3.854400153147333e-12,-1.8216389975375897,-2.8009588996544403
59,2,-2.1189060591876205,3.3590177061791344e-11,-2.0476341247239835,-2.8009588996544403
60,2,-2.118906059187621,9.829082622128339e-12,-1.7743190709595584,-2.8009588996544403
61,2,-2.1189060591876214,1.8021075296963506e-10,-1.7171003498704773,-2.8009588996544403
62,2,-2.1189060591876214,1.4181566076439374e-10,-1.7703529348188582,-2.8009588996544403
63,2,-2.118906059187621,8.780476322373073e-10,-2.0084385032143075,-2.8009588996544403
64,2,-2.11890605918762,8.05138473715821e-11,-2.0595050810470594,-2.8009588996544403
65,2,-2.118906059187621,1.0004055314706296e-12,-2.008298678877776,-2.8009588996544403
66,2,-2.118906059187621,5.022442239009418e-12,-1.7702453707645387,-2.8009588996544403
67,2,-2.118906059187622,4.15656891581377e-11,-1.9967152579462781,-2.8009588996544403
68,2,-2.1189060591876205,5.487512451425425e-14,-1.7302475940586124,-2.8009588996544403
69,2,-2.118906059187621,7.569188594885523e-09,-1.9156499189096208,-2.8009588996544403
70,2,-2.1189060591876214,1.5645895540407136e-10,-1.994364143131549,-2.8009588996544403
71,2,-2.1189060591876205,5.3207784505976826e-11,-1.6095178232612415,-2.8009588996544403
72,2,-2.118906059187621,5.213922224067776e-13,-1.9620953278132314,-2.8009588996544403
73,2,-2.118906059187621,7.167605349942085e-15,-1.9101210101499615,-2.8009588996544403
74,2,-2.118906059187621,6.933269455009943e-14,-2.079033120545846,-2.8009588996544403
75,2,-2.118906059187621,8.110267541105677e-12,-1.8845008277972695,-2.8009588996544403
76,2,-2.118906059187621,1.6135917587056114e-11,-2.016845190456517,-2.8009588996544403
77,2,-2.118906059187621,1.5660446105967966e-11,-1.6085127908698111,-2.8009588996544403
78,2,-2.11890605918762,3.352760358601992e-11,-1.8008545474236801,-2.8009588996544403
79,2,-2.1189060591876205,1.6176204734250907e-13,-1.883340318280326,-2.8009588996544403
80,2,-2.118906059187621,2.0014830212433607e-13,-2.1010276958950787,-2.8009588996544403
81,2,-2.118906059187621,2.045374686385765e-12,-1.984483766099664,-2.8009588996544403
82,2,-2.1189060591876205,1.7677461586544128e-09,-2.0524803222777326,-2.8009588996544403
83,2,-2.1189060591876205,1.1368553667156433e-13,-1.891780888491138,-2.8009588996544403
84,2,-2.11890605918762,2.4876402692983796e-11,-1.6910722249740897,-2.8009588996544403
85,2,-2.11890605918762,2.8634154231258874e-11,-1.8498537052672903,-2.8009588996544403
86,2,-2.118906059187621,7.447602459741819e-16,-2.1077080855872152,-2.8009588996544403
87,2,-2.1189060591876205,3.1401849173675503e-16,-1.9485495556307773,-2.8009588996544403
88,2,-2.118906059187621,5.117875266520904e-15,-1.8079295811043237,-2.8009588996544403
89,2,-2.118906059187621,1.4012340111187823e-09,-1.9397745203540002,-2.8009588996544403
90,2,-2.118906059187621,4.4492144424908174e-13,-2.0013222779676205,-2.8009588996544403
91,2,-2.118906059187621,3.4812784036999544e-12,-2.001662926460434,-2.8009588996544403
92,2,-2.118906059187621,1.0533186458760115e-12,-1.8175603322417828,-2.8009588996544403
93,2,-2.118906059187621,5.988582455047959e-11,-1.835666245359952,-2.8009588996544403
94,2,-2.11890605918762,2.1847668610229258e-10,-1.8820124418505584,-2.8009588996544403
95,2,-2.118906059187621,7.471315655222408e-11,-1.9601952988681637,-2.8009588996544403
96,2,-2.1189060591876214,1.1441560433928009e-11,-1.8938841923099652,-2.8009588996544403
97,2,-2.1189060591876214,4.289221700452043e-10,-1.9319916567106978,-2.8009588996544403
98,2,-2.118906059187621,3.4828819790251355e-11,-2.0085560620397196,-2.8009588996544403
99,2,-2.118906059187621,2.658642015665096e-13,-2.092272379219523,-2.8009588996544403
100,2,-2.118906059187621,8.461983926993777e-11,-2.066004421421568,-2.8009588996544403
101,2,-2.118906059187621,5.563277350101814e-10,-1.8269349696461838,-2.8009588996544403
102,2,-2.118906059187621,2.1820376537991273e-13,-1.8917625395242073,-2.8009588996544403
103,2,-2.1189060591876214,1.3892373911481933e-10,-2.087647426992132,-2.8009588996544403
104,2,-2.1189060591876214,1.6451405163197607e-10,-1.7981926363712402,-2.8009588996544403
105,2,-2.1189060591876205,3.400677642162324e-13,-2.0616967242344573,-2.8009588996544403
106,2,-2.118906059187621,4.4881434793981943e-11,-1.8677533385432958,-2.8009588996544403
107,2,-2.118906059187621,1.7882500654842097e-11,-2.0464247556663846,-2.8009588996544403
108,2,-2.11890605918762,8.179141784364104e-12,-2.050598435446305,-2.8009588996544403
109,2,-2.118906059187621,1.491150211573947e-13,-1.9562771057083586,-2.8009588996544403
110,2,-2.118906059187621,6.12235403661387e-15,-1.9707614623827538,-2.8009588996544403
111,2,-2.1189060591876205,2.698108984095897e-13,-1.7330257640339386,-2.8009588996544403
112,2,-2.118906059187621,3.4471701420620184e-12,-1.7725746439026318,-2.8009588996544403
113,2,-2.1189060591876205,1.7193835917493132e-10,-1.9410647197121236,-2.8009588996544403
114,2,-2.11890605918762,1.4279940887925895e-11,-2.0224249908143466,-2.8009588996544403
115,2,-2.1189060591876205,5.552447230921575e-14,-1.9335214759676362,-2.8009588996544403
116,2,-2.118906059187621,6.157485465446498e-15,-2.074591428358108,-2.8009588996544403
117,2,-2.118906059187621,7.010984198891173e-12,-1.737907026501802,-2.8009588996544403
118,2,-2.1189060591876205,3.012132507684219e-11,-2.0538961757875382,-2.8009588996544403
119,2,-2.11890605918762,1.2059777679979265e-10,-2.117479518946116,-2.8009588996544403
120,2,-2.118906059187621,5.878942796965759e-15,-2.0659085000045874,-2.8009588996544403
121,2,-2.118906059187621,1.2645751142403077e-09,-1.9687852458032307,-2.8009588996544403
122,2,-2.1189060591876205,1.5858756260398192e-11,-2.0722769540873114,-2.8009588996544403
123,2,-2.118906059187621,1.0183314659435692e-11,-1.8746712541637118,-2.8009588996544403
124,2,-2.11890605918762,1.38780102913146e-10,-2.11348442850264,-2.8009588996544403
125,2,-2.118906059187621,2.3950618939594594e-09,-1.860241332776031,-2.8009588996544403
126,2,-2.118906059187621,5.295538218122419e-12,-2.0449427031903173,-2.8009588996544403
0,3,-2.2128174994649905,8.177752724244533e-10,-2.118906059187622,-2.8009588996544403
1,3,-2.212817499464991,2.2849496749012798e-11,-2.212817499464991,-2.8009588996544403
2,3,-2.2128174994649905,1.9795933436445517e-14,-1.994630234750848,-2.8009588996544403
3,3,-2.2128174994649905,1.0437654335883018e-08,-1.6510362375000702,-2.8009588996544403
4,3,-2.2128174994649914,1.2654973018337829e-09,-1.8331824247252793,-2.8009588996544403
5,3,-2.2128174994649914,2.2358987979413763e-09,-2.145983394905132,-2.8009588996544403
6,3,-2.212817499464991,3.7634965889235923e-10,-2.0617376118486757,-2.8009588996544403
7,3,-2.212817499464994,1.49720554638452e-08,-1.6614108389431637,-2.8009588996544403
8,3,-2.212817499464991,4.274793249908954e-09,-2.084916136181646,-2.8009588996544403
