ansatz,E,g,CI,dumb_x,dumb_E,dumb_g,dumb_CI,gnorm,dumb_gnorm
0,1,-2.0828664112612385,-2.8009588996544403,
1,1,-2.082866411261239,-2.8009588996544403,
2,1,-2.0828664112612385,-2.8009588996544403,
3,1,-2.082866411261236,-2.8009588996544403,
4,1,-2.0828664112612385,-2.8009588996544403,
5,1,-2.0828664112612385,-2.8009588996544403,
6,1,-2.0828664112612385,-2.8009588996544403,
7,1,-2.0828664112612363,-2.8009588996544403,
8,1,-2.082866411261238,-2.8009588996544403,
9,1,-2.0828664112612305,-2.8009588996544403,
10,1,-2.0828664112612385,-2.8009588996544403,
11,1,-2.082866411261239,-2.8009588996544403,
12,1,-2.0828664112612367,-2.8009588996544403,
13,1,-2.0828664112612385,-2.8009588996544403,
14,1,-2.0828664112612385,-2.8009588996544403,
15,1,-2.0828664112612385,-2.8009588996544403,
16,1,-2.0828664112612434,-2.8009588996544403,
17,1,-2.082866411261246,-2.8009588996544403,
18,1,-2.082866411261239,-2.8009588996544403,
19,1,-2.0828664112612385,-2.8009588996544403,
20,1,-2.0828664112612385,-2.8009588996544403,
21,1,-2.0828664112612385,-2.8009588996544403,
22,1,-2.082866411261239,-2.8009588996544403,
23,1,-2.0828664112612385,-2.8009588996544403,
24,1,-2.082866411261244,-2.8009588996544403,
25,1,-2.0828664112612447,-2.8009588996544403,
26,1,-2.0828664112612385,-2.8009588996544403,
27,1,-2.0828664112612385,-2.8009588996544403,
28,1,-2.0828664112612385,-2.8009588996544403,
29,1,-2.0828664112612385,-2.8009588996544403,
30,1,-2.0828664112612385,-2.8009588996544403,
31,1,-2.0828664112612385,-2.8009588996544403,
32,1,-2.0828664112612394,-2.8009588996544403,
33,1,-2.0828664112612385,-2.8009588996544403,
34,1,-2.082866411261244,-2.8009588996544403,
35,1,-2.0828664112612487,-2.8009588996544403,
36,1,-2.0828664112612447,-2.8009588996544403,
37,1,-2.0828664112612385,-2.8009588996544403,
38,1,-2.0828664112612385,-2.8009588996544403,
39,1,-2.0828664112612385,-2.8009588996544403,
40,1,-2.0828664112612323,-2.8009588996544403,
41,1,-2.0828664112612385,-2.8009588996544403,
42,1,-2.0828664112612394,-2.8009588996544403,
43,1,-2.0828664112612385,-2.8009588996544403,
44,1,-2.0828664112612385,-2.8009588996544403,
45,1,-2.082866411261239,-2.8009588996544403,
46,1,-2.0828664112612385,-2.8009588996544403,
47,1,-2.0828664112612385,-2.8009588996544403,
48,1,-2.0828664112612385,-2.8009588996544403,
49,1,-2.0828664112612385,-2.8009588996544403,
50,1,-2.0828664112612403,-2.8009588996544403,
51,1,-2.0828664112612385,-2.8009588996544403,
52,1,-2.0828664112612385,-2.8009588996544403,
53,1,-2.0828664112612385,-2.8009588996544403,
54,1,-2.082866411261248,-2.8009588996544403,
55,1,-2.082866411261239,-2.8009588996544403,
56,1,-2.0828664112612385,-2.8009588996544403,
57,1,-2.0828664112612416,-2.8009588996544403,
58,1,-2.082866411261243,-2.8009588996544403,
59,1,-2.0828664112612385,-2.8009588996544403,
60,1,-2.082866411261239,-2.8009588996544403,
61,1,-2.082866411261239,-2.8009588996544403,
62,1,-2.0828664112612385,-2.8009588996544403,
63,1,-2.0828664112612385,-2.8009588996544403,
64,1,-2.0828664112612385,-2.8009588996544403,
65,1,-2.082866411261239,-2.8009588996544403,
66,1,-2.0828664112612385,-2.8009588996544403,
67,1,-2.0828664112612385,-2.8009588996544403,
68,1,-2.0828664112612385,-2.8009588996544403,
69,1,-2.082866411261236,-2.8009588996544403,
70,1,-2.082866411261247,-2.8009588996544403,
71,1,-2.0828664112612385,-2.8009588996544403,
72,1,-2.0828664112612425,-2.8009588996544403,
73,1,-2.0828664112612385,-2.8009588996544403,
74,1,-2.0828664112612385,-2.8009588996544403,
75,1,-2.0828664112612363,-2.8009588996544403,
76,1,-2.082866411261239,-2.8009588996544403,
77,1,-2.0828664112612385,-2.8009588996544403,
78,1,-2.082866411261236,-2.8009588996544403,
79,1,-2.0828664112612443,-2.8009588996544403,
80,1,-2.082866411261247,-2.8009588996544403,
81,1,-2.0828664112612385,-2.8009588996544403,
82,1,-2.082866411261239,-2.8009588996544403,
83,1,-2.0828664112612385,-2.8009588996544403,
84,1,-2.0828664112612434,-2.8009588996544403,
85,1,-2.0828664112612385,-2.8009588996544403,
86,1,-2.0828664112612425,-2.8009588996544403,
87,1,-2.0828664112612385,-2.8009588996544403,
88,1,-2.082866411261239,-2.8009588996544403,
89,1,-2.0828664112612385,-2.8009588996544403,
90,1,-2.0828664112612385,-2.8009588996544403,
91,1,-2.0828664112612385,-2.8009588996544403,
92,1,-2.0828664112612385,-2.8009588996544403,
93,1,-2.0828664112612385,-2.8009588996544403,
94,1,-2.082866411261238,-2.8009588996544403,
95,1,-2.0828664112612385,-2.8009588996544403,
96,1,-2.0828664112612385,-2.8009588996544403,
97,1,-2.0828664112612385,-2.8009588996544403,
98,1,-2.0828664112612416,-2.8009588996544403,
99,1,-2.0828664112612385,-2.8009588996544403,
100,1,-2.0828664112612376,-2.8009588996544403,
101,1,-2.082866411261241,-2.8009588996544403,
102,1,-2.0828664112612385,-2.8009588996544403,
103,1,-2.0828664112612385,-2.8009588996544403,
104,1,-2.0828664112612385,-2.8009588996544403,
105,1,-2.0828664112612385,-2.8009588996544403,
106,1,-2.082866411261247,-2.8009588996544403,
107,1,-2.082866411261239,-2.8009588996544403,
108,1,-2.0828664112612385,-2.8009588996544403,
109,1,-2.0828664112612385,-2.8009588996544403,
110,1,-2.082866411261247,-2.8009588996544403,
111,1,-2.0828664112612385,-2.8009588996544403,
112,1,-2.0828664112612323,-2.8009588996544403,
113,1,-2.0828664112612385,-2.8009588996544403,
114,1,-2.0828664112612385,-2.8009588996544403,
115,1,-2.0828664112612385,-2.8009588996544403,
116,1,-2.0828664112612385,-2.8009588996544403,
117,1,-2.0828664112612376,-2.8009588996544403,
118,1,-2.082866411261239,-2.8009588996544403,
119,1,-2.0828664112612385,-2.8009588996544403,
120,1,-2.0828664112612403,-2.8009588996544403,
121,1,-2.0828664112612385,-2.8009588996544403,
122,1,-2.0828664112612385,-2.8009588996544403,
123,1,-2.0828664112612385,-2.8009588996544403,
124,1,-2.0828664112612385,-2.8009588996544403,
0,2,-2.166068132526256,-2.8009588996544403,
1,2,-2.166068132526256,-2.8009588996544403,
2,2,-2.106244744065182,-2.8009588996544403,
3,2,-2.106244744065185,-2.8009588996544403,
4,2,-2.166068132526256,-2.8009588996544403,
5,2,-2.166068132526256,-2.8009588996544403,
6,2,-2.1062447440651773,-2.8009588996544403,
7,2,-2.1524741808369834,-2.8009588996544403,
8,2,-2.1062447440651844,-2.8009588996544403,
9,2,-2.1660681325262554,-2.8009588996544403,
10,2,-2.166068132526255,-2.8009588996544403,
11,2,-2.166068132526256,-2.8009588996544403,
12,2,-2.166068132526291,-2.8009588996544403,
13,2,-2.166068132526256,-2.8009588996544403,
14,2,-2.1660681325262554,-2.8009588996544403,
15,2,-2.166068132526255,-2.8009588996544403,
16,2,-2.166068132526256,-2.8009588996544403,
17,2,-2.1062447440651826,-2.8009588996544403,
18,2,-2.1062447440651844,-2.8009588996544403,
19,2,-2.1660681325262563,-2.8009588996544403,
20,2,-2.1660681325262567,-2.8009588996544403,
21,2,-2.166068132526255,-2.8009588996544403,
22,2,-2.1660681325262594,-2.8009588996544403,
23,2,-2.166068132526256,-2.8009588996544403,
24,2,-2.166068132526256,-2.8009588996544403,
25,2,-2.106244744065199,-2.8009588996544403,
26,2,-2.1660681325262545,-2.8009588996544403,
27,2,-2.166068132526255,-2.8009588996544403,
28,2,-2.1660681325262567,-2.8009588996544403,
29,2,-2.166068132526256,-2.8009588996544403,
30,2,-2.1660681325262554,-2.8009588996544403,
31,2,-2.166068132526256,-2.8009588996544403,
32,2,-2.166068132526256,-2.8009588996544403,
33,2,-2.166068132526255,-2.8009588996544403,
34,2,-2.166068132526256,-2.8009588996544403,
35,2,-2.166068132526256,-2.8009588996544403,
36,2,-2.166068132526256,-2.8009588996544403,
37,2,-2.1062447440651724,-2.8009588996544403,
38,2,-2.166068132526255,-2.8009588996544403,
39,2,-2.1660681325262554,-2.8009588996544403,
40,2,-2.166068132526256,-2.8009588996544403,
41,2,-2.106244744065184,-2.8009588996544403,
42,2,-2.166068132526256,-2.8009588996544403,
43,2,-2.166068132526255,-2.8009588996544403,
44,2,-2.166068132526256,-2.8009588996544403,
45,2,-2.1660681325262554,-2.8009588996544403,
46,2,-2.1062447440651804,-2.8009588996544403,
47,2,-2.166068132526256,-2.8009588996544403,
48,2,-2.166068132526255,-2.8009588996544403,
49,2,-2.166068132526255,-2.8009588996544403,
50,2,-2.166068132526256,-2.8009588996544403,
51,2,-2.166068132526256,-2.8009588996544403,
52,2,-2.1660681325262554,-2.8009588996544403,
53,2,-2.166068132526256,-2.8009588996544403,
54,2,-2.166068132526249,-2.8009588996544403,
55,2,-2.1062447440651817,-2.8009588996544403,
56,2,-2.166068132526267,-2.8009588996544403,
57,2,-2.166068132526255,-2.8009588996544403,
58,2,-2.166068132526256,-2.8009588996544403,
59,2,-2.166068132526253,-2.8009588996544403,
