-9.42477796076938,-3.14159265358979,-1.74844564376414
-9.42477796076938,-2.9845130209103,-1.70489982912621
-9.42477796076938,-2.82743338823081,-1.65917451303192
-9.42477796076938,-2.67035375555132,-1.61457431954455
-9.42477796076938,-2.51327412287183,-1.57440547227088
-9.42477796076938,-2.35619449019234,-1.54167824789669
-9.42477796076938,-2.19911485751286,-1.51883500538151
-9.42477796076938,-2.04203522483337,-1.50752985435802
-9.42477796076938,-1.88495559215388,-1.50848106880073
-9.42477796076938,-1.72787595947439,-1.52141033990399
-9.42477796076938,-1.5707963267949,-1.54507457905935
-9.42477796076938,-1.41371669411541,-1.57738704554872
-9.42477796076938,-1.25663706143592,-1.61561595578384
-9.42477796076938,-1.09955742875643,-1.65664127209284
-9.42477796076938,-0.942477796076938,-1.69724479620941
-9.42477796076938,-0.785398163397448,-1.73440554826129
-9.42477796076938,-0.628318530717959,-1.76557200112348
-9.42477796076938,-0.471238898038469,-1.78888510010143
-9.42477796076938,-0.314159265358979,-1.80333089568987
-9.42477796076938,-0.15707963267949,-1.80880857120774
-9.42477796076938,0,-1.80610797514852
-9.42477796076938,0.15707963267949,-1.79679965376297
-9.42477796076938,0.314159265358979,-1.78304895224047
-9.42477796076938,0.471238898038469,-1.76737317351587
-9.42477796076938,0.628318530717959,-1.75236632610988
-9.42477796076938,0.785398163397448,-1.74041911476364
-9.42477796076938,0.942477796076938,-1.73346222555103
-9.42477796076938,1.09955742875643,-1.73275859336262
-9.42477796076938,1.25663706143592,-1.7387654475948
-9.42477796076938,1.41371669411541,-1.75107999281158
-9.42477796076938,1.5707963267949,-1.768474276996
-9.42477796076938,1.72787595947439,-1.78901594653013
-9.42477796076938,1.88495559215388,-1.81026305391179
-9.42477796076938,2.04203522483337,-1.82951370981476
-9.42477796076938,2.19911485751286,-1.84408588037784
-9.42477796076938,2.35619449019234,-1.85159956404639
-9.42477796076938,2.51327412287183,-1.85023324291199
-9.42477796076938,2.67035375555132,-1.83892892714595
-9.42477796076938,2.82743338823081,-1.81752506288263
-9.42477796076938,2.9845130209103,-1.78680357104472
-9.33053018116168,-3.14159265358979,-1.74844564376414
-9.33053018116168,-2.9845130209103,-1.70358644266745
-9.33053018116168,-2.82743338823081,-1.65670434275277
-9.33053018116168,-2.67035375555132,-1.61112687987428
-9.33053018116168,-2.51327412287183,-1.57015068653399
-9.33053018116168,-2.35619449019234,-1.53674747594051
-9.33053018116168,-2.19911485751286,-1.51329874157434
-9.33053018116168,-2.04203522483337,-1.50138451156543
-9.33053018116168,-1.88495559215388,-1.50164629752622
-9.33053018116168,-1.72787595947439,-1.51373721967288
-9.33053018116168,-1.5707963267949,-1.53636387218366
-9.33053018116168,-1.41371669411541,-1.56741563594244
-9.33053018116168,-1.25663706143592,-1.60416871402482
-9.33053018116168,-1.09955742875643,-1.64354498071041
-9.33053018116168,-0.942477796076938,-1.68240049752806
-9.33053018116168,-0.785398163397448,-1.71781576936328
-9.33053018116168,-0.628318530717959,-1.74735975911014
-9.33053018116168,-0.471238898038469,-1.76930235322224
-9.33053018116168,-0.314159265358979,-1.78275510848067
-9.33053018116168,-0.15707963267949,-1.7877272071485
-9.33053018116168,0,-1.78509190684609
-9.33053018116168,0.15707963267949,-1.77646757325072
-9.33053018116168,0.314159265358979,-1.76402576552379
-9.33053018116168,0.471238898038469,-1.75024598522505
-9.33053018116168,0.628318530717959,-1.73764190038092
-9.33053018116168,0.785398163397448,-1.72848660872723
-9.33053018116168,0.942477796076938,-1.72456453950594
-9.33053018116168,1.09955742875643,-1.72697490954586
-9.33053018116168,1.25663706143592,-1.73600651126559
-9.33053018116168,1.41371669411541,-1.75109652291196
-9.33053018116168,1.5707963267949,-1.77087769112634
-9.33053018116168,1.72787595947439,-1.79330946205963
-9.33053018116168,1.88495559215388,-1.81588029161886
-9.33053018116168,2.04203522483337,-1.8358612681105
-9.33053018116168,2.19911485751286,-1.85058602947726
-9.33053018116168,2.35619449019234,-1.85772925988921
-9.33053018116168,2.51327412287183,-1.8555560737298
-9.33053018116168,2.67035375555132,-1.84311733958671
-9.33053018116168,2.82743338823081,-1.82037119664776
-9.33053018116168,2.9845130209103,-1.78821816418691
-9.23628240155399,-3.14159265358979,-1.74844564376414
-9.23628240155399,-2.9845130209103,-1.702321905474
-9.23628240155399,-2.82743338823081,-1.65432897903831
-9.23628240155399,-2.67035375555132,-1.60780862062348
-9.23628240155399,-2.51327412287183,-1.56603951472572
-9.23628240155399,-2.35619449019234,-1.53194772970817
-9.23628240155399,-2.19911485751286,-1.50784892048794
-9.23628240155399,-2.04203522483337,-1.49524680848727
-9.23628240155399,-1.88495559215388,-1.4947070456999
-9.23628240155399,-1.72787595947439,-1.50581829139922
-9.23628240155399,-1.5707963267949,-1.52724390659977
-9.23628240155399,-1.41371669411541,-1.55685892462415
-9.23628240155399,-1.25663706143592,-1.5919587391755
-9.23628240155399,-1.09955742875643,-1.6295190652918
-9.23628240155399,-0.942477796076938,-1.66648184420867
-9.23628240155399,-0.785398163397448,-1.70003935528454
-9.23628240155399,-0.628318530717959,-1.72788909919988
-9.23628240155399,-0.471238898038469,-1.74843499407161
-9.23628240155399,-0.314159265358979,-1.76091578560784
-9.23628240155399,-0.15707963267949,-1.76544878677734
-9.23628240155399,0,-1.76298542328739
-9.23628240155399,0.15707963267949,-1.75518374824619
-9.23628240155399,0.314159265358979,-1.74421125105199
-9.23628240155399,0.471238898038469,-1.7324981220395
-9.23628240155399,0.628318530717959,-1.72246597619852
-9.23628240155399,0.785398163397448,-1.71625941260661
-9.23628240155399,0.942477796076938,-1.71550745948365
-9.23628240155399,1.09955742875643,-1.721138961171
-9.23628240155399,1.25663706143592,-1.7332705975795
-9.23628240155399,1.41371669411541,-1.75117901608039
-9.23628240155399,1.5707963267949,-1.7733602087353
-9.23628240155399,1.72787595947439,-1.79767060404227
-9.23628240155399,1.88495559215388,-1.82153621312081
-9.23628240155399,2.04203522483337,-1.84220937443181
-9.23628240155399,2.19911485751286,-1.85704784725368
-9.23628240155399,2.35619449019234,-1.86378868478728
-9.23628240155399,2.51327412287183,-1.86078970321513
-9.23628240155399,2.67035375555132,-1.8472144186567
-9.23628240155399,2.82743338823081,-1.82314175349935
-9.23628240155399,2.9845130209103,-1.78958908812965
-9.1420346219463,-3.14159265358979,-1.74844564376414
-9.1420346219463,-2.9845130209103,-1.70110747239066
-9.1420346219463,-2.82743338823081,-1.65205067493842
-9.1420346219463,-2.67035375555132,-1.60462300489934
-9.1420346219463,-2.51327412287183,-1.56207751686173
-9.1420346219463,-2.35619449019234,-1.52728834886985
-9.1420346219463,-2.19911485751286,-1.50250115842457
-9.1420346219463,-2.04203522483337,-1.48914185874166
-9.1420346219463,-1.88495559215388,-1.48770167433037
-9.1420346219463,-1.72787595947439,-1.49770916088507
-9.1420346219463,-1.5707963267949,-1.51779143334146
-9.1420346219463,-1.41371669411541,-1.54581823735377
-9.1420346219463,-1.25663706143592,-1.57911452302287
-9.1420346219463,-1.09955742875643,-1.61472061296306
-9.1420346219463,-0.942477796076938,-1.64967453912164
-9.1420346219463,-0.785398163397448,-1.68128909290278
