Initialization,Ops,E,gnorm,E0,Exact,Singulars
0,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
1,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
2,1,-2.0828664112612394,0.0,0,-2.8009588996544403
3,1,-2.0828664112612394,4.6629367034256575e-15,0,-2.8009588996544403
4,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
5,1,-2.0828664112612394,1.1102230246251565e-15,0,-2.8009588996544403
6,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
7,1,-2.0828664112612385,3.441691376337985e-14,0,-2.8009588996544403
8,1,-2.0828664112612394,3.5432496936493862e-09,0,-2.8009588996544403
9,1,-2.08286641126124,6.393634510715174e-10,0,-2.8009588996544403
10,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
11,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
12,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
13,1,-2.0828664112612385,9.556799795973347e-13,0,-2.8009588996544403
14,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
15,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
16,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
17,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
18,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
19,1,-2.082866411261239,4.440892098500626e-16,0,-2.8009588996544403
20,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
21,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
22,1,-2.0828664112612394,0.0,0,-2.8009588996544403
23,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
24,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
25,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
26,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
27,1,-2.0828664112612394,1.4273704440626034e-09,0,-2.8009588996544403
28,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
29,1,-2.08286641126124,2.220446049250313e-16,0,-2.8009588996544403
30,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
31,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
32,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
33,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
34,1,-2.0828664112612394,1.2968381923883499e-10,0,-2.8009588996544403
35,1,-2.082866411261239,1.8052226380405045e-13,0,-2.8009588996544403
36,1,-2.08286641126124,1.5620926774317923e-10,0,-2.8009588996544403
37,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
38,1,-2.0828664112612394,6.661338147750939e-16,0,-2.8009588996544403
39,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
40,1,-2.0828664112612394,6.661338147750939e-16,0,-2.8009588996544403
41,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
42,1,-2.0828664112612394,2.113864638886298e-13,0,-2.8009588996544403
43,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
44,1,-2.082866411261239,1.4921397450962104e-13,0,-2.8009588996544403
45,1,-2.0828664112612394,8.881784197001252e-16,0,-2.8009588996544403
46,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
47,1,-2.0828664112612394,1.3322676295501878e-15,0,-2.8009588996544403
48,1,-2.0828664112612394,9.506637699274734e-09,0,-2.8009588996544403
49,1,-2.0828664112612385,3.7569947153315297e-13,0,-2.8009588996544403
50,1,-2.082866411261239,6.75607059186234e-09,0,-2.8009588996544403
51,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
52,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
53,1,-2.0828664112612394,6.661338147750939e-16,0,-2.8009588996544403
54,1,-2.0828664112612394,6.661338147750939e-16,0,-2.8009588996544403
55,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
56,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
57,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
58,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
59,1,-2.08286641126124,2.220446049250313e-16,0,-2.8009588996544403
60,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
61,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
62,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
63,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
64,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
65,1,-2.0828664112612394,4.440892098500626e-16,0,-2.8009588996544403
66,1,-2.0828664112612394,2.220446049250313e-16,0,-2.8009588996544403
